loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_prncp,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,il_util,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,emp_length_anos,mths_since_last_delinq_missing,mths_since_last_record_missing,mths_since_recent_bc_dlq_missing,mths_since_recent_revol_delinq_missing,mths_since_last_major_derog_missing,emp_length_missing,era_pre_2012
19600.0,19600.0,36.0,12.12,652.13,b,b3,rent,90000.0,not verified,2012-09-01,Charged Off,debt_consolidation,8.57,0.0,2008-06-01,710.0,714.0,0.0,25.0,999.0,9.0,0.0,4570.0,21.2,11.0,f,14015.76,0.0,999.0,individual,,,,0.0,0.0,19684.0,,21600.0,5.0,2187.0,12062.0,25.1,0.0,0.0,48.0,52.0,3.0,3.0,0.0,3.0,30.0,8.0,30.0,0.0,5.0,6.0,6.0,7.0,2.0,8.0,9.0,6.0,9.0,0.0,0.0,0.0,2.0,81.0,0.0,0.0,0.0,44873.0,19684.0,16100.0,23273.0,1,2.0,0,1,0,0,1,0,0
4800.0,4800.0,36.0,15.31,167.13,c,c2,rent,21200.0,not verified,2012-07-01,Fully Paid,other,13.36,0.0,2008-12-01,670.0,674.0,0.0,999.0,999.0,6.0,0.0,4941.0,52.1,6.0,f,4800.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,3.0,-1.0,4317.0,43.9,0.0,0.0,,-1.0,-1.0,-1.0,0.0,19.0,999.0,12.0,999.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,,-1.0,-1.0,-1.0,-1.0,66.7,0.0,0.0,-1.0,4941.0,7700.0,-1.0,0,5.0,1,1,1,1,1,0,1
6600.0,6600.0,36.0,9.17,210.41,b,b2,mortgage,60000.0,verified,2015-09-01,Fully Paid,credit_card,2.65,0.0,1987-07-01,775.0,779.0,1.0,999.0,999.0,5.0,0.0,4553.0,39.6,15.0,f,6600.0,0.0,999.0,individual,,,,0.0,0.0,342209.0,,11500.0,3.0,85552.0,2947.0,60.7,0.0,0.0,,338.0,14.0,11.0,4.0,14.0,999.0,0.0,999.0,0.0,1.0,1.0,1.0,8.0,0.0,3.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,356008.0,5528.0,7500.0,0.0,0,-1.0,1,1,1,1,1,1,0
6625.0,6625.0,36.0,12.35,221.16,b,b4,mortgage,23000.0,source verified,2013-08-01,Fully Paid,debt_consolidation,27.23,0.0,2002-10-01,685.0,689.0,0.0,81.0,999.0,7.0,0.0,7605.0,52.8,25.0,f,6625.0,0.0,999.0,individual,,,,0.0,0.0,28696.0,,14400.0,4.0,4099.0,4825.0,61.1,0.0,0.0,130.0,132.0,9.0,5.0,0.0,9.0,999.0,8.0,999.0,0.0,3.0,4.0,4.0,9.0,7.0,6.0,18.0,4.0,7.0,0.0,0.0,0.0,3.0,96.0,75.0,0.0,0.0,36625.0,28696.0,12400.0,22225.0,0,7.0,0,1,1,1,1,0,0
21600.0,21600.0,36.0,13.11,728.94,b,b4,mortgage,81000.0,verified,2013-04-01,Fully Paid,debt_consolidation,10.1,0.0,2000-06-01,680.0,684.0,2.0,27.0,999.0,9.0,0.0,23803.0,71.9,22.0,w,21600.0,0.0,999.0,individual,,,,0.0,0.0,238208.0,,33100.0,1.0,39701.0,86.0,99.5,0.0,0.0,134.0,155.0,20.0,20.0,4.0,49.0,999.0,0.0,27.0,0.0,2.0,4.0,5.0,7.0,4.0,8.0,14.0,4.0,9.0,0.0,0.0,0.0,0.0,90.0,100.0,0.0,0.0,249100.0,23803.0,18700.0,0.0,0,2.0,0,1,1,0,1,0,0
7000.0,7000.0,36.0,11.36,230.38,b,b5,mortgage,75500.0,not verified,2010-04-01,Fully Paid,credit_card,9.1,0.0,1994-04-01,690.0,694.0,0.0,999.0,999.0,11.0,0.0,21040.0,64.3,28.0,f,7000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,10.0,1,1,1,1,1,0,1
35000.0,35000.0,36.0,17.86,1262.88,d,d5,mortgage,185000.0,source verified,2015-09-01,Fully Paid,home_improvement,9.41,0.0,1998-12-01,695.0,699.0,2.0,999.0,89.0,13.0,1.0,32150.0,55.0,24.0,w,35000.0,0.0,999.0,individual,,,,0.0,116.0,374591.0,,58500.0,7.0,28815.0,15788.0,65.3,0.0,0.0,147.0,200.0,1.0,1.0,5.0,1.0,999.0,0.0,999.0,0.0,5.0,7.0,7.0,11.0,5.0,10.0,14.0,7.0,13.0,0.0,0.0,0.0,5.0,100.0,28.6,1.0,0.0,417253.0,67815.0,45500.0,50753.0,0,1.0,1,0,1,1,1,0,0
15000.0,15000.0,36.0,12.99,505.34,c,c2,mortgage,63000.0,source verified,2015-01-01,Charged Off,other,21.87,0.0,2003-11-01,680.0,684.0,0.0,44.0,999.0,18.0,0.0,18518.0,42.7,24.0,w,8468.04,0.0,44.0,individual,,,,0.0,0.0,154603.0,,43400.0,8.0,8589.0,9635.0,56.0,0.0,0.0,74.0,58.0,6.0,6.0,1.0,6.0,53.0,0.0,53.0,1.0,6.0,13.0,7.0,9.0,4.0,16.0,19.0,13.0,18.0,0.0,0.0,0.0,3.0,91.7,42.9,0.0,0.0,190837.0,55136.0,21900.0,40615.0,1,4.0,0,1,0,0,0,0,0
12800.0,12800.0,36.0,6.03,389.58,a,a1,mortgage,115730.0,verified,2013-09-01,Fully Paid,debt_consolidation,9.43,2.0,1994-01-01,740.0,744.0,0.0,8.0,999.0,10.0,0.0,361.0,2.8,31.0,f,12800.0,0.0,57.0,individual,,,,0.0,0.0,577949.0,,13100.0,4.0,64217.0,12639.0,2.8,0.0,0.0,240.0,201.0,8.0,3.0,6.0,8.0,57.0,13.0,57.0,2.0,1.0,1.0,2.0,10.0,11.0,4.0,13.0,1.0,10.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,655329.0,62370.0,13000.0,72229.0,0,10.0,0,1,0,0,0,0,0
19675.0,19675.0,60.0,13.68,454.55,c,c1,mortgage,54000.0,source verified,2013-07-01,Fully Paid,credit_card,16.64,0.0,2003-04-01,720.0,724.0,0.0,999.0,93.0,11.0,3.0,16394.0,38.5,16.0,f,19675.0,0.0,999.0,individual,,,,0.0,0.0,161688.0,,42600.0,3.0,16169.0,22450.0,39.2,0.0,0.0,112.0,124.0,14.0,5.0,1.0,14.0,999.0,8.0,999.0,0.0,5.0,6.0,6.0,7.0,6.0,8.0,9.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,3.0,198784.0,23674.0,36900.0,17541.0,0,2.0,1,0,1,1,1,0,0
28000.0,28000.0,36.0,6.24,854.87,a,a2,rent,250000.0,source verified,2015-09-01,Fully Paid,home_improvement,3.14,0.0,2000-04-01,800.0,804.0,0.0,999.0,999.0,5.0,0.0,6217.0,19.4,9.0,f,28000.0,0.0,999.0,individual,,,,0.0,0.0,30474.0,,48500.0,1.0,6095.0,42283.0,19.4,0.0,0.0,77.0,185.0,31.0,16.0,0.0,31.0,999.0,15.0,999.0,0.0,1.0,1.0,4.0,6.0,2.0,4.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,81273.0,30474.0,48500.0,32773.0,0,6.0,1,1,1,1,1,0,0
25000.0,25000.0,36.0,18.84,914.38,e,e2,own,150000.0,source verified,2015-03-01,Charged Off,debt_consolidation,14.34,0.0,2011-08-01,660.0,664.0,1.0,999.0,999.0,10.0,0.0,17032.0,42.3,14.0,w,1590.35,0.0,999.0,individual,,,,0.0,0.0,74182.0,,40300.0,10.0,8242.0,453.0,97.0,0.0,0.0,42.0,40.0,1.0,1.0,0.0,1.0,999.0,2.0,999.0,0.0,3.0,4.0,4.0,4.0,7.0,7.0,7.0,4.0,10.0,0.0,0.0,0.0,5.0,100.0,75.0,0.0,0.0,109287.0,74182.0,15300.0,68987.0,1,0.0,1,1,1,1,1,0,0
7100.0,7100.0,36.0,16.99,253.1,d,d3,rent,90000.0,source verified,2014-10-01,Fully Paid,debt_consolidation,6.96,0.0,1993-01-01,660.0,664.0,3.0,45.0,73.0,11.0,2.0,6471.0,54.8,16.0,f,7100.0,0.0,999.0,individual,,,,0.0,1395.0,9500.0,,11800.0,6.0,950.0,3956.0,55.6,0.0,0.0,106.0,260.0,0.0,0.0,0.0,2.0,999.0,2.0,999.0,0.0,6.0,8.0,6.0,7.0,4.0,9.0,11.0,8.0,11.0,0.0,0.0,0.0,4.0,93.3,50.0,1.0,0.0,17868.0,9500.0,8900.0,6068.0,0,4.0,0,0,1,1,1,0,0
15000.0,15000.0,36.0,7.9,469.36,a,a4,mortgage,120000.0,source verified,2012-08-01,Fully Paid,major_purchase,7.12,0.0,2001-07-01,750.0,754.0,3.0,999.0,999.0,9.0,0.0,16946.0,48.3,21.0,f,15000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,3.0,-1.0,4549.0,30.0,0.0,0.0,,-1.0,-1.0,-1.0,5.0,34.0,999.0,6.0,999.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,16946.0,6500.0,-1.0,0,10.0,1,1,1,1,1,0,1
15000.0,15000.0,36.0,18.55,546.44,e,e2,rent,37000.0,verified,2015-05-01,Fully Paid,debt_consolidation,13.16,0.0,1997-06-01,715.0,719.0,1.0,999.0,999.0,16.0,0.0,11113.0,22.7,26.0,w,15000.0,0.0,999.0,individual,,,,0.0,0.0,14696.0,,48900.0,13.0,919.0,14287.0,43.8,0.0,0.0,10.0,215.0,5.0,5.0,0.0,5.0,999.0,1.0,999.0,0.0,6.0,6.0,7.0,10.0,1.0,15.0,25.0,6.0,16.0,0.0,0.0,0.0,6.0,100.0,14.3,0.0,0.0,53900.0,14696.0,25400.0,5000.0,0,1.0,1,1,1,1,1,0,0
20175.0,20175.0,36.0,13.99,689.44,c,c4,rent,44000.0,verified,2015-04-01,Charged Off,credit_card,17.68,0.0,2001-05-01,690.0,694.0,0.0,71.0,999.0,9.0,0.0,12880.0,81.5,17.0,f,11931.18,0.0,71.0,individual,,,,0.0,0.0,66335.0,,15800.0,4.0,7371.0,2796.0,79.4,0.0,0.0,124.0,167.0,4.0,4.0,2.0,4.0,71.0,16.0,71.0,1.0,6.0,7.0,6.0,10.0,4.0,7.0,11.0,7.0,9.0,0.0,0.0,0.0,2.0,94.1,50.0,0.0,0.0,75508.0,66335.0,13600.0,59708.0,1,8.0,0,1,0,0,0,0,0
10000.0,10000.0,36.0,15.59,349.55,d,d1,rent,37000.0,verified,2014-11-01,Fully Paid,debt_consolidation,25.43,0.0,2008-06-01,680.0,684.0,3.0,999.0,999.0,27.0,0.0,11790.0,52.6,44.0,f,10000.0,0.0,999.0,individual,,,,0.0,0.0,64244.0,,22400.0,12.0,2379.0,4525.0,56.5,0.0,0.0,61.0,77.0,11.0,4.0,0.0,11.0,999.0,0.0,999.0,0.0,4.0,10.0,8.0,11.0,20.0,16.0,24.0,10.0,27.0,0.0,0.0,0.0,5.0,100.0,25.0,0.0,0.0,74503.0,64244.0,10400.0,52103.0,0,2.0,1,1,1,1,1,0,0
20000.0,20000.0,36.0,13.33,677.07,c,c3,mortgage,62000.0,source verified,2015-04-01,Charged Off,debt_consolidation,21.08,0.0,2002-05-01,670.0,674.0,0.0,67.0,119.0,13.0,1.0,19495.0,67.5,27.0,f,3292.43,0.0,67.0,individual,,,,0.0,0.0,150652.0,,28900.0,9.0,11589.0,1155.0,81.7,0.0,0.0,126.0,154.0,9.0,9.0,4.0,9.0,67.0,12.0,67.0,2.0,3.0,10.0,3.0,7.0,6.0,11.0,17.0,10.0,13.0,0.0,0.0,0.0,3.0,92.6,100.0,1.0,0.0,170161.0,28936.0,6300.0,18411.0,1,6.0,0,0,0,0,0,0,0
7800.0,7800.0,36.0,14.42,268.19,d,d2,mortgage,36996.0,not verified,2009-06-01,Fully Paid,home_improvement,8.82,0.0,2000-07-01,665.0,669.0,1.0,999.0,999.0,9.0,0.0,9288.0,56.3,11.0,f,7800.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,7.0,1,1,1,1,1,0,1
20000.0,20000.0,36.0,12.18,666.0,b,b4,mortgage,78000.0,not verified,2009-10-01,Fully Paid,other,9.66,0.0,2004-04-01,720.0,724.0,3.0,999.0,999.0,7.0,0.0,15129.0,42.4,14.0,f,19999.99,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,3.0,1,1,1,1,1,0,1
5000.0,5000.0,36.0,14.99,173.31,c,c5,rent,15000.0,source verified,2014-08-01,Fully Paid,debt_consolidation,12.32,0.0,2010-09-01,715.0,719.0,0.0,999.0,999.0,4.0,0.0,1262.0,20.4,10.0,f,5000.0,0.0,999.0,individual,,,,0.0,0.0,1262.0,,6200.0,4.0,421.0,60.0,88.0,0.0,0.0,,47.0,19.0,19.0,0.0,19.0,999.0,7.0,999.0,0.0,1.0,3.0,1.0,5.0,0.0,4.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,6200.0,1262.0,500.0,0.0,0,1.0,1,1,1,1,1,0,0
5400.0,5400.0,36.0,11.14,177.15,b,b2,mortgage,45000.0,not verified,2013-01-01,Fully Paid,debt_consolidation,16.88,0.0,1989-12-01,700.0,704.0,0.0,999.0,87.0,9.0,1.0,9007.0,54.6,17.0,f,5400.0,0.0,999.0,individual,,,,0.0,326.0,144899.0,,16500.0,0.0,18112.0,1812.0,83.2,0.0,0.0,155.0,281.0,33.0,29.0,4.0,48.0,999.0,,999.0,0.0,2.0,3.0,2.0,5.0,5.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,164449.0,63148.0,10800.0,60389.0,0,10.0,1,0,1,1,1,0,0
18000.0,18000.0,36.0,11.53,593.83,b,b5,rent,110000.0,not verified,2015-04-01,Fully Paid,debt_consolidation,26.9,0.0,1996-04-01,675.0,679.0,0.0,57.0,999.0,14.0,0.0,13350.0,55.6,38.0,f,18000.0,0.0,57.0,individual,,,,0.0,327.0,89398.0,,24000.0,10.0,6386.0,811.0,83.8,0.0,0.0,129.0,228.0,13.0,4.0,2.0,13.0,999.0,8.0,71.0,3.0,2.0,8.0,2.0,6.0,10.0,11.0,26.0,8.0,14.0,0.0,0.0,0.0,2.0,89.5,100.0,0.0,0.0,107485.0,89398.0,5000.0,83485.0,0,4.0,0,1,1,0,0,0,0
15000.0,15000.0,36.0,14.65,517.42,c,c5,own,60000.0,not verified,2015-03-01,Fully Paid,other,21.08,0.0,2000-06-01,700.0,704.0,1.0,999.0,999.0,29.0,0.0,38535.0,78.6,46.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,180321.0,,49000.0,6.0,6440.0,3169.0,89.3,0.0,0.0,165.0,177.0,2.0,2.0,2.0,2.0,999.0,2.0,999.0,0.0,4.0,9.0,6.0,8.0,29.0,13.0,15.0,9.0,29.0,0.0,0.0,0.0,4.0,100.0,60.0,0.0,0.0,201799.0,103446.0,29500.0,60799.0,0,4.0,1,1,1,1,1,0,0
9000.0,9000.0,36.0,14.49,309.75,c,c4,mortgage,60000.0,verified,2014-09-01,Fully Paid,debt_consolidation,19.68,1.0,1998-08-01,730.0,734.0,1.0,18.0,999.0,26.0,0.0,7686.0,24.2,44.0,f,9000.0,0.0,999.0,individual,,,,0.0,0.0,198952.0,,31800.0,9.0,8290.0,5676.0,51.9,0.0,0.0,122.0,193.0,4.0,4.0,1.0,4.0,74.0,0.0,30.0,0.0,3.0,7.0,5.0,8.0,14.0,18.0,29.0,7.0,26.0,0.0,0.0,0.0,4.0,90.9,40.0,0.0,0.0,245594.0,53444.0,11800.0,57948.0,0,5.0,0,1,0,0,1,0,0
7200.0,7200.0,36.0,20.31,268.72,d,d5,mortgage,62268.0,verified,2013-09-01,Fully Paid,other,30.87,13.0,1995-01-01,670.0,674.0,2.0,14.0,999.0,21.0,0.0,7231.0,62.9,39.0,f,7200.0,0.0,14.0,individual,,,,0.0,0.0,403512.0,,11500.0,2.0,22417.0,269.0,96.4,0.0,0.0,227.0,219.0,50.0,1.0,3.0,94.0,27.0,0.0,27.0,11.0,1.0,1.0,1.0,5.0,24.0,6.0,12.0,1.0,21.0,0.0,0.0,11.0,1.0,55.0,100.0,0.0,0.0,377490.0,144929.0,7500.0,105990.0,0,-1.0,0,1,0,0,0,1,0
9000.0,9000.0,36.0,11.44,296.53,b,b4,rent,220000.0,source verified,2015-01-01,Fully Paid,other,1.47,0.0,1996-07-01,670.0,674.0,0.0,30.0,999.0,5.0,0.0,8609.0,52.8,13.0,w,9000.0,0.0,66.0,individual,,,,0.0,1890.0,8609.0,,16300.0,1.0,1722.0,730.0,79.7,0.0,0.0,156.0,222.0,5.0,5.0,0.0,123.0,999.0,17.0,999.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,8.0,2.0,5.0,0.0,0.0,0.0,1.0,84.6,50.0,0.0,0.0,16300.0,8609.0,3600.0,0.0,0,6.0,0,1,1,1,0,0,0
30000.0,30000.0,36.0,9.99,967.88,b,b3,mortgage,175000.0,verified,2015-10-01,Fully Paid,debt_consolidation,12.42,0.0,1999-08-01,720.0,724.0,0.0,70.0,999.0,11.0,0.0,80948.0,55.0,16.0,w,30000.0,0.0,70.0,individual,,,,0.0,0.0,873844.0,,109000.0,6.0,79440.0,25229.0,54.9,0.0,0.0,55.0,194.0,5.0,5.0,5.0,5.0,999.0,5.0,999.0,0.0,5.0,7.0,5.0,6.0,2.0,7.0,9.0,7.0,11.0,0.0,0.0,0.0,5.0,93.7,20.0,0.0,0.0,936620.0,95356.0,56000.0,46820.0,0,10.0,0,1,1,1,0,0,0
24000.0,24000.0,36.0,7.12,742.37,a,a3,mortgage,149000.0,source verified,2014-08-01,Fully Paid,debt_consolidation,23.5,0.0,1992-09-01,725.0,729.0,0.0,999.0,999.0,14.0,0.0,32720.0,77.5,28.0,f,24000.0,0.0,999.0,individual,,,,0.0,0.0,293988.0,,42200.0,5.0,26726.0,7144.0,80.6,0.0,0.0,128.0,263.0,14.0,13.0,3.0,14.0,999.0,13.0,999.0,0.0,5.0,7.0,7.0,10.0,7.0,10.0,17.0,7.0,14.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,348773.0,105558.0,36800.0,63287.0,0,10.0,1,1,1,1,1,0,0
7125.0,7125.0,36.0,24.5,281.41,f,f3,rent,32000.0,source verified,2015-04-01,Fully Paid,house,24.38,0.0,2007-05-01,680.0,684.0,0.0,55.0,999.0,10.0,0.0,6321.0,63.2,16.0,w,7125.0,0.0,55.0,individual,,,,0.0,0.0,15624.0,,10000.0,6.0,1562.0,2336.0,66.1,1.0,0.0,9.0,95.0,4.0,4.0,0.0,4.0,55.0,18.0,55.0,1.0,4.0,7.0,5.0,8.0,1.0,9.0,15.0,7.0,10.0,0.0,0.0,0.0,2.0,87.5,20.0,0.0,0.0,20550.0,15624.0,6900.0,10550.0,0,8.0,0,1,0,0,0,0,0
17000.0,17000.0,36.0,7.9,531.94,a,a4,mortgage,70000.0,source verified,2013-12-01,Fully Paid,debt_consolidation,10.97,0.0,1993-06-01,725.0,729.0,0.0,999.0,999.0,9.0,0.0,16904.0,54.2,40.0,w,17000.0,0.0,999.0,individual,,,,0.0,0.0,83335.0,,31200.0,7.0,10417.0,7896.0,68.2,0.0,0.0,139.0,246.0,11.0,7.0,2.0,11.0,999.0,7.0,999.0,0.0,3.0,3.0,4.0,21.0,12.0,6.0,25.0,3.0,9.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,111606.0,26399.0,24800.0,10431.0,0,10.0,1,1,1,1,1,0,0
12475.0,12475.0,36.0,18.25,452.57,e,e1,mortgage,39053.76,source verified,2015-07-01,Fully Paid,debt_consolidation,25.88,0.0,2001-09-01,670.0,674.0,2.0,999.0,57.0,20.0,1.0,3372.0,20.2,38.0,f,12475.0,0.0,999.0,individual,,,,0.0,0.0,22269.0,,16700.0,9.0,1310.0,2541.0,42.2,0.0,0.0,123.0,166.0,5.0,4.0,4.0,20.0,999.0,1.0,999.0,0.0,2.0,5.0,4.0,6.0,6.0,18.0,25.0,5.0,20.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,36000.0,22269.0,4400.0,19300.0,0,3.0,1,0,1,1,1,0,0
25150.0,25150.0,36.0,9.17,801.76,b,b2,own,52431.0,not verified,2015-07-01,Fully Paid,credit_card,27.26,0.0,1975-03-01,740.0,744.0,0.0,999.0,999.0,2.0,0.0,26792.0,99.2,14.0,f,25150.0,0.0,999.0,individual,,,,0.0,0.0,61632.0,,27000.0,1.0,30816.0,208.0,99.2,0.0,0.0,136.0,484.0,107.0,14.0,0.0,484.0,999.0,14.0,999.0,0.0,1.0,1.0,1.0,6.0,8.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,67121.0,61632.0,27000.0,40121.0,0,-1.0,1,1,1,1,1,1,0
13850.0,13850.0,36.0,18.25,502.45,e,e1,rent,38500.0,verified,2015-07-01,Fully Paid,credit_card,22.42,0.0,2003-04-01,695.0,699.0,2.0,30.0,999.0,14.0,0.0,11568.0,30.6,22.0,f,13850.0,0.0,999.0,individual,,,,0.0,0.0,17219.0,,37800.0,13.0,1230.0,11115.0,32.6,0.0,0.0,146.0,136.0,3.0,3.0,0.0,3.0,999.0,3.0,30.0,0.0,4.0,12.0,4.0,9.0,2.0,13.0,20.0,12.0,14.0,0.0,0.0,0.0,7.0,95.5,0.0,0.0,0.0,50715.0,17219.0,16500.0,12915.0,0,4.0,0,1,1,0,1,0,0
12000.0,12000.0,36.0,14.33,412.06,c,c5,rent,35000.0,source verified,2015-11-01,Fully Paid,other,4.29,0.0,2010-12-01,695.0,699.0,2.0,999.0,999.0,6.0,0.0,5662.0,33.3,6.0,f,12000.0,0.0,999.0,individual,,,,0.0,0.0,5662.0,,17000.0,5.0,944.0,10638.0,34.7,0.0,0.0,,59.0,4.0,4.0,0.0,4.0,999.0,4.0,999.0,0.0,3.0,3.0,5.0,5.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,4.0,100.0,20.0,0.0,0.0,17000.0,5662.0,16300.0,0.0,0,4.0,1,1,1,1,1,0,0
13200.0,13200.0,36.0,10.99,432.09,b,b2,mortgage,30000.0,source verified,2014-04-01,Fully Paid,debt_consolidation,21.4,0.0,1999-11-01,690.0,694.0,0.0,58.0,999.0,6.0,0.0,3291.0,33.6,12.0,f,13200.0,0.0,999.0,individual,,,,0.0,1808.0,12753.0,,9800.0,1.0,2126.0,6509.0,33.6,0.0,0.0,128.0,172.0,37.0,21.0,0.0,37.0,999.0,,999.0,0.0,1.0,1.0,4.0,8.0,4.0,4.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,91.7,25.0,0.0,0.0,33830.0,12753.0,9800.0,24030.0,0,10.0,0,1,1,1,1,0,0
6400.0,6400.0,36.0,10.99,209.5,b,b4,rent,55000.0,not verified,2015-07-01,Fully Paid,credit_card,21.01,0.0,2009-05-01,685.0,689.0,1.0,999.0,999.0,24.0,0.0,11836.0,56.9,44.0,f,6400.0,0.0,999.0,individual,,,,0.0,0.0,63630.0,,20800.0,3.0,2651.0,1760.0,83.7,0.0,0.0,73.0,68.0,6.0,6.0,0.0,10.0,999.0,6.0,999.0,0.0,3.0,4.0,4.0,4.0,30.0,9.0,14.0,4.0,24.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,82429.0,63630.0,10800.0,61629.0,0,0.0,1,1,1,1,1,0,0
6400.0,6400.0,36.0,8.18,201.09,b,b1,mortgage,41000.0,not verified,2015-09-01,Fully Paid,debt_consolidation,18.3,2.0,1996-05-01,665.0,669.0,0.0,12.0,38.0,19.0,3.0,4374.0,33.6,26.0,w,6400.0,0.0,84.0,individual,,,,0.0,0.0,92073.0,,13000.0,3.0,4846.0,5707.0,38.6,0.0,0.0,73.0,231.0,0.0,0.0,1.0,25.0,999.0,19.0,15.0,2.0,5.0,6.0,5.0,6.0,15.0,8.0,10.0,6.0,19.0,0.0,0.0,0.0,2.0,84.6,20.0,0.0,0.0,117124.0,21429.0,9300.0,24851.0,0,5.0,0,0,1,0,0,0,0
10000.0,10000.0,36.0,19.99,371.59,e,e4,own,32000.0,source verified,2015-08-01,Fully Paid,debt_consolidation,30.46,0.0,2007-02-01,710.0,714.0,1.0,60.0,999.0,15.0,0.0,6333.0,16.9,20.0,f,10000.0,0.0,60.0,individual,,,,0.0,85.0,37714.0,,37500.0,10.0,2514.0,26744.0,18.5,0.0,0.0,35.0,102.0,1.0,1.0,1.0,1.0,999.0,5.0,999.0,1.0,9.0,10.0,11.0,12.0,3.0,14.0,16.0,10.0,15.0,0.0,0.0,0.0,6.0,95.0,0.0,0.0,0.0,72845.0,37714.0,32800.0,35345.0,0,2.0,0,1,1,1,0,0,0
13375.0,13375.0,36.0,23.4,520.54,e,e5,rent,42000.0,verified,2014-02-01,Fully Paid,small_business,34.4,0.0,2000-09-01,685.0,689.0,4.0,28.0,999.0,15.0,0.0,13583.0,63.2,39.0,f,13375.0,0.0,28.0,individual,,,,0.0,0.0,49897.0,,21500.0,5.0,3564.0,1622.0,88.2,0.0,0.0,125.0,161.0,7.0,7.0,0.0,7.0,28.0,1.0,28.0,4.0,6.0,8.0,7.0,23.0,8.0,12.0,30.0,8.0,15.0,0.0,0.0,0.0,2.0,89.7,66.7,0.0,0.0,65388.0,49897.0,13800.0,43888.0,0,2.0,0,1,0,0,0,0,0
